,inspection_id,dba_name,license_,facility_type,zip,inspection_date,latitude,longitude,year,category
176950,1326326,doggie s inn,2240319.0,restaurant,60629.0,2013-03-14,41.77179360336643,-87.7023022767635,2013,Restaurant
176958,1227908,wesley s place,2203494.0,restaurant,60653.0,2013-04-30,41.80932287011908,-87.61333552121958,2013,Restaurant
176963,1345230,rosebud theatre district,42639.0,restaurant,60602.0,2013-04-25,41.88209336730132,-87.63039164462683,2013,Restaurant
176964,1322346,gino s east,1878546.0,restaurant,60657.0,2013-01-29,41.93272450962955,-87.6587328440651,2013,Restaurant
176965,1084393,el mezquite grill,2032557.0,restaurant,60623.0,2013-02-14,41.85167408577538,-87.7037875274402,2013,Restaurant
176966,1321532,cipriani s pizza,31749.0,restaurant,60638.0,2013-01-24,41.7780377033631,-87.76816655503362,2013,Restaurant
176970,1305267,fantastic ice cream,2099471.0,restaurant,60638.0,2013-04-25,41.778012898008846,-87.7693010599763,2013,Restaurant
176974,1151186,chartwell   st  xavier university,21593.0,restaurant,60655.0,2013-03-21,41.70612377529006,-87.71369359633356,2013,Restaurant
176975,1326589,the scoop neveria,2183417.0,restaurant,60639.0,2013-03-27,41.90973038885501,-87.72969327398316,2013,Restaurant
176978,1202743,jack  s hot dog,59290.0,restaurant,60647.0,2013-04-24,41.917175505691226,-87.71654336353762,2013,Restaurant
176980,1138916,benchmark bar   grill,2027137.0,restaurant,60610.0,2013-04-23,41.90947418881767,-87.63480391525263,2013,Restaurant
176986,1292278,cellars market,18241.0,restaurant,60604.0,2013-01-18,41.87802565526084,-87.63206228626693,2013,Restaurant
176987,1084384,dennis pizza guzman,1166484.0,restaurant,60623.0,2013-02-07,41.84434307549919,-87.7259110098355,2013,Restaurant
176990,1296335,the bar b que zone,1980656.0,restaurant,60617.0,2013-04-29,41.70265064291392,-87.54337388866821,2013,Restaurant
176997,1326858,czerwone jabluszko restaurant,17639.0,restaurant,60631.0,2013-04-09,41.99898437284463,-87.7895419514987,2013,Restaurant
177000,1114654,alain s restaurant,2108542.0,restaurant,60605.0,2013-01-31,41.864248796634286,-87.62393362748476,2013,Restaurant
177001,1326780,ronnie ribs,77643.0,restaurant,60628.0,2013-04-08,41.72148992877499,-87.63305472815823,2013,Restaurant
177004,1326494,tacos cri cri  inc ,2146241.0,restaurant,60632.0,2013-03-22,41.808531901131886,-87.68559060232674,2013,Restaurant
177005,1072347,king kong chinese food,1843730.0,restaurant,60636.0,2013-04-09,41.76867000981311,-87.66326319283247,2013,Restaurant
177006,1146264,la trucha arcoiris,2069691.0,restaurant,60632.0,2013-01-24,41.8092222200462,-87.70416555919478,2013,Restaurant
177012,1335457,marisco s el nuevo vallarta  2,2119756.0,restaurant,60623.0,2013-04-03,41.84417643761004,-87.721955840537,2013,Restaurant
177022,1322038,mas alla del sol,2130061.0,restaurant,60660.0,2013-02-26,41.988433580819205,-87.660363697635,2013,Restaurant
177023,1198750,tilli s restaurant,53013.0,restaurant,60614.0,2013-03-15,41.91748844332256,-87.64862678978325,2013,Restaurant
177036,1198807,lincoln station,60468.0,restaurant,60614.0,2013-04-16,41.92606441246732,-87.64984102257678,2013,Restaurant
177038,1321630,ray harrington catering company,1914850.0,restaurant,60646.0,2013-01-30,41.985048352622336,-87.77612157068242,2013,Restaurant
177049,1326592,fresca panini   coffee  inc ,2245573.0,restaurant,60630.0,2013-03-27,41.97075872775007,-87.76314717614609,2013,Restaurant
177051,1277703,el taco naco,2065311.0,restaurant,60622.0,2013-02-27,41.89578616153153,-87.69342745531497,2013,Restaurant
177052,1206416,siboney cafeteria inc ,2074266.0,restaurant,60647.0,2013-01-18,41.921592541606095,-87.68739054918353,2013,Restaurant
177055,1092352,tac quick,1681542.0,restaurant,60613.0,2013-03-14,41.95362391393108,-87.65466750153246,2013,Restaurant
177063,1326779,ray j,2036445.0,restaurant,60628.0,2013-04-08,41.72148992877499,-87.63305472815823,2013,Restaurant
177076,1319353,simply soups salads   sandwiches,2222369.0,restaurant,60653.0,2013-01-25,41.80937219124071,-87.61014589939184,2013,Restaurant
177078,1198778,dee s restaurant inc,8397.0,restaurant,60614.0,2013-03-27,41.91817809245007,-87.65595101769136,2013,Restaurant
177081,1319490,rajun cajun,36122.0,restaurant,60615.0,2013-04-15,41.79943077995451,-87.58947933531431,2013,Restaurant
177085,1326911,always thai,2059426.0,restaurant,60613.0,2013-04-11,41.954093028764525,-87.67519473163885,2013,Restaurant
177093,1326632,yakzie s bar   grill,20184.0,restaurant,60613.0,2013-03-29,41.94930115363968,-87.65837528684472,2013,Restaurant
177102,1326536,house of blues,51442.0,restaurant,60654.0,2013-03-25,41.88830122742548,-87.62940669235189,2013,Restaurant
177106,1326921,get off the couch catering  dia de los tamales,2231723.0,restaurant,60608.0,2013-04-12,41.85793151115164,-87.65022463780268,2013,Restaurant
177107,1335245,taqueria y tamaleria romans,2026804.0,restaurant,60639.0,2013-04-30,41.92424543692604,-87.75411405185369,2013,Restaurant
177115,1198693,red hen bread,1356696.0,restaurant,60614.0,2013-02-13,41.93297686391123,-87.64149608965117,2013,Restaurant
177118,1321552,los gavilanes,2087698.0,restaurant,60608.0,2013-01-25,41.85232922756925,-87.6953118896772,2013,Restaurant
177121,1277685,via carducci la sorella,1798938.0,restaurant,60622.0,2013-02-05,41.90332173476508,-87.67598196745516,2013,Restaurant
177122,1324414,grange hall burger bar,1847660.0,restaurant,60607.0,2013-04-18,41.88448745290833,-87.64919115927871,2013,Restaurant
177125,1110315,aramark educational services  inc,1165799.0,restaurant,60611.0,2013-04-02,41.89742660194131,-87.62711022579533,2013,Restaurant
177131,1072334,firehouse   captain hooks,1878865.0,restaurant,60620.0,2013-03-28,41.750441827466496,-87.66513386480328,2013,Restaurant
177138,1151143,rosario s italian food inc,6405.0,restaurant,60652.0,2013-02-21,41.736227701782894,-87.72133411572385,2013,Restaurant
177155,1277715,pizza house no 1647,2203916.0,restaurant,60622.0,2013-03-07,41.91597327716075,-87.6697060239379,2013,Restaurant
177157,1146311,la cebollita restaurant,1145606.0,restaurant,60632.0,2013-02-21,41.80764585138776,-87.73272527973798,2013,Restaurant
177158,1277698,thai village restaurant,55418.0,restaurant,60622.0,2013-02-22,41.90304273718245,-87.67934668623805,2013,Restaurant
177159,1235739,the admiral at the lake,2163661.0,restaurant,60640.0,2013-04-17,41.97630622921172,-87.65368519203012,2013,Restaurant
177160,1327167,taqueria los comales   12,65987.0,restaurant,60629.0,2013-04-25,41.78309760160854,-87.72273813015846,2013,Restaurant
177169,1321665,giorginos pizza,2137941.0,restaurant,60638.0,2013-01-31,41.777877739374624,-87.76508770903553,2013,Restaurant
177174,1151117,gertie s ice cream inc,4978.0,restaurant,60652.0,2013-02-05,41.75504427973339,-87.72231551402173,2013,Restaurant
177179,1326634,soriano s pizza,2089036.0,restaurant,60631.0,2013-03-25,42.01178507312264,-87.8083230070563,2013,Restaurant
177182,1198709,shrimpmax on clark street,2042330.0,restaurant,60614.0,2013-02-22,41.93135050842164,-87.64412118425226,2013,Restaurant
177187,1072343,china express,52677.0,restaurant,60636.0,2013-04-08,41.78012575548844,-87.66409001096028,2013,Restaurant
177190,1277775,jibaro s sbg,2172469.0,restaurant,60622.0,2013-04-04,41.89582528321707,-87.68937131568885,2013,Restaurant
177193,1092333,legee rice and noodles,1741558.0,restaurant,60613.0,2013-03-05,41.961619281289565,-87.67502882185283,2013,Restaurant
177199,1114639,south loop club inc,14622.0,restaurant,60605.0,2013-01-24,41.87305557644521,-87.62741781254495,2013,Restaurant
177209,1327215,godiva chocolatier  inc,21304.0,restaurant,60603.0,2013-03-12,41.88167475683708,-87.63250418895821,2013,Restaurant
177210,1098817,jimmy s pizzeria and cafe,2094445.0,restaurant,60625.0,2013-01-30,41.975763460476685,-87.69219986272583,2013,Restaurant
177211,1235747,village pizza 2,2133854.0,restaurant,60640.0,2013-04-25,41.968781265045,-87.66790927751248,2013,Restaurant
177216,1327221,starbucks coffee  13319,1843203.0,restaurant,60606.0,2013-03-14,41.88205498997484,-87.63389990116276,2013,Restaurant
177221,920312,sub way,1446002.0,restaurant,60619.0,2013-03-28,41.73677276334606,-87.5878032072112,2013,Restaurant
177231,1227796,cedars meditherranean kitchen,1382730.0,restaurant,60615.0,2013-03-08,41.79956945794282,-87.59631992883017,2013,Restaurant
177233,1326877,mariscos bahia,1488236.0,restaurant,60632.0,2013-04-10,41.812054489122886,-87.70733017209243,2013,Restaurant
177235,1279370,el gran burrito express,1979829.0,restaurant,60623.0,2013-01-23,41.86590627319761,-87.72500866513681,2013,Restaurant
177237,1198808,o malley s west,1646879.0,restaurant,60614.0,2013-04-17,41.92306778137144,-87.64522532067684,2013,Restaurant
177238,1321452,jack city fish   chicken,1998010.0,restaurant,60612.0,2013-01-22,41.88119085987174,-87.69587922606935,2013,Restaurant
177258,1098947,pupuceria   res cuscatleco  inc,1649314.0,restaurant,60625.0,2013-04-25,41.96835657757047,-87.70710947632558,2013,Restaurant
177264,1154927,los cantaritos,1488400.0,restaurant,60633.0,2013-03-08,41.65239788919502,-87.54700778793594,2013,Restaurant
177265,1114781,donna s cafe,2041722.0,restaurant,60605.0,2013-04-23,41.86593147276504,-87.62724010325859,2013,Restaurant
177270,1151161,top notch beefburger inc,50905.0,restaurant,60643.0,2013-03-08,41.721144341728206,-87.67556517380507,2013,Restaurant
177271,1114726,burger king  1310,1698083.0,restaurant,60616.0,2013-03-18,41.85022714424127,-87.62388553696543,2013,Restaurant
177289,1188516,eat first restaurant inc,53740.0,restaurant,60618.0,2013-02-14,41.93919260225543,-87.71156588843112,2013,Restaurant
177290,1106411,ethiopian diamond ii restaurant inc ,1986871.0,restaurant,60626.0,2013-02-22,42.01881279375728,-87.67592023089395,2013,Restaurant
177292,1146384,hdog,1979649.0,restaurant,60632.0,2013-04-30,41.79877258416171,-87.74149890973776,2013,Restaurant
177293,1151235,starbucks coffee  10905,1740805.0,restaurant,60643.0,2013-04-16,41.706454243021255,-87.67053217309542,2013,Restaurant
177298,1277815,butterfly sushi   thai cuisine on chicago ave,1927839.0,restaurant,60642.0,2013-04-30,41.89602502708334,-87.66327229348566,2013,Restaurant
177304,1292299,starbucks coffee  289,23047.0,restaurant,60606.0,2013-01-29,41.881664289382925,-87.63888744408949,2013,Restaurant
177309,1174511,tacos don chon,40187.0,restaurant,60608.0,2013-01-30,41.85762436628684,-87.67042287152582,2013,Restaurant
177316,1326548,taco bell  5751,56984.0,restaurant,60649.0,2013-03-25,41.75184530775199,-87.58614823541802,2013,Restaurant
177327,1198821,taco   burrito express brothers inc ,1649678.0,restaurant,60614.0,2013-04-25,41.928473577836286,-87.64901462154842,2013,Restaurant
177328,1305275,jo   gar inc,52737.0,restaurant,60629.0,2013-05-01,41.7869573525519,-87.72287003762142,2013,Restaurant
177335,1092298,mr salsa taqueria,1596802.0,restaurant,60613.0,2013-02-13,41.96165171832781,-87.65582989543893,2013,Restaurant
177336,1114672,brasserie by lm,2088943.0,restaurant,60605.0,2013-02-13,41.87181181410728,-87.62431549922361,2013,Restaurant
177340,1329206,la parrilla colombian steakhouse  llc,2064446.0,restaurant,60634.0,2013-03-14,41.95279144387761,-87.78765633547332,2013,Restaurant
177341,1329260,de mucho gusto taqueria,1991902.0,restaurant,60634.0,2013-04-24,41.95328747561659,-87.76730016597165,2013,Restaurant
177351,1319348,taqueria la ciudad,2202887.0,restaurant,60609.0,2013-01-24,41.80293871444984,-87.66467188277389,2013,Restaurant
177352,1319350,snail thai cuisine,1617795.0,restaurant,60615.0,2013-01-24,41.79510794419416,-87.58467767057986,2013,Restaurant
177353,1321511,el mezquite,2130329.0,restaurant,60608.0,2013-01-24,41.85783769835262,-87.67093181087937,2013,Restaurant
177355,1110321,snarf s,2141447.0,restaurant,60601.0,2013-04-04,41.88536782145962,-87.62244720125689,2013,Restaurant
177361,1227862,aint she sweet cafe,2064590.0,restaurant,60653.0,2013-04-08,41.81681349501565,-87.61300230832155,2013,Restaurant
177375,1106513,taza  bakery,1998955.0,restaurant,60659.0,2013-04-25,41.99753989334241,-87.7070059618056,2013,Restaurant
177385,1322406,side street saloon,8221.0,restaurant,60657.0,2013-03-11,41.93437222240679,-87.66585652139575,2013,Restaurant
177388,1084403,rest y taqueria la justicia,40902.0,restaurant,60623.0,2013-02-21,41.84417341797287,-87.7221691809344,2013,Restaurant
177390,1092359,young s restaurant,1356070.0,restaurant,60613.0,2013-03-25,41.953872905109016,-87.66888933788545,2013,Restaurant
177391,1202718,kentucky fried chicken 521047,1816818.0,restaurant,60644.0,2013-04-05,41.88046544237284,-87.75634710267646,2013,Restaurant
177392,1296281,chapala restaurant,2164273.0,restaurant,60617.0,2013-02-27,41.702633526386265,-87.53747594423294,2013,Restaurant
177398,1072260,reggio s pizza iii,14709.0,restaurant,60620.0,2013-02-04,41.73638020184098,-87.62769923470614,2013,Restaurant
177399,1202740,el pacifico inc,13159.0,restaurant,60647.0,2013-04-23,41.92472830036969,-87.71583394678818,2013,Restaurant
177402,1327071,las 3 islas de nayarit,2141874.0,restaurant,60629.0,2013-04-19,41.78638189485879,-87.70179623177904,2013,Restaurant
177407,1151228,hit the spot fast food,2246992.0,restaurant,60643.0,2013-04-11,41.69113920324895,-87.66384930211902,2013,Restaurant
177417,1235621,qaato incorporation,1490213.0,restaurant,60626.0,2013-01-25,42.012010233551145,-87.6746862866216,2013,Restaurant
177421,1321631,bakers square   220658,1980309.0,restaurant,60656.0,2013-01-30,41.97520210822445,-87.80721128739951,2013,Restaurant
177424,1321519,dona chela restaurant,2134033.0,restaurant,60608.0,2013-01-24,41.850399240651626,-87.68057158857074,2013,Restaurant
177425,1326381,favela s restaurant,2231999.0,restaurant,60632.0,2013-03-18,41.802201915317575,-87.72384500262709,2013,Restaurant
177437,1198819,gemini bistro,1953463.0,restaurant,60614.0,2013-04-24,41.92005753669409,-87.64101934425842,2013,Restaurant
177438,1326945,thirty3,1975697.0,restaurant,60608.0,2013-04-12,41.83472852070143,-87.64634781943681,2013,Restaurant
177442,1092343,los caminos de michoacan,1618402.0,restaurant,60613.0,2013-03-07,41.9541685830391,-87.65468310977614,2013,Restaurant
177444,1098919,spoon thai,2152343.0,restaurant,60625.0,2013-04-10,41.96517022664056,-87.68894968647344,2013,Restaurant
177445,1114734,ikebukuro,2042610.0,restaurant,60616.0,2013-03-19,41.85528170377401,-87.63199264229414,2013,Restaurant
177457,1343235,birreria la barca jal,1648252.0,restaurant,60623.0,2013-04-24,41.84427097986058,-87.73126846347957,2013,Restaurant
177458,1277672,hoosier mama pie company,1942500.0,restaurant,60622.0,2013-01-29,41.89616971957165,-87.66811804958152,2013,Restaurant
177461,1114756,the noodle vietnamese cuisine,2129525.0,restaurant,60616.0,2013-04-01,41.84989156785116,-87.63209186010796,2013,Restaurant
177462,1305237,pizza by geneo,2202828.0,restaurant,60629.0,2013-03-28,41.786228994304736,-87.69781772828357,2013,Restaurant
177463,1327007,zaqorta,2064405.0,restaurant,60646.0,2013-04-16,41.99450348163232,-87.72903733287818,2013,Restaurant
177465,1327191,anthony d s grill,2252421.0,restaurant,60644.0,2013-04-25,41.891266056106495,-87.74582231781594,2013,Restaurant
177468,1307252,al s pizza,1997579.0,restaurant,60634.0,2013-03-11,41.95303430790814,-87.78590772187195,2013,Restaurant
177469,1326654,troha s chicken   shrimp,1167291.0,restaurant,60623.0,2013-04-01,41.84408262179055,-87.72898370665669,2013,Restaurant
177470,1227868,corral  de  piedra,22143.0,restaurant,60609.0,2013-04-10,41.80863178937179,-87.67332051242929,2013,Restaurant
177481,1206417,brasil legal,2133719.0,restaurant,60647.0,2013-01-18,41.921592541606095,-87.68739054918353,2013,Restaurant
177485,1098908,han bat restaurant,1305316.0,restaurant,60625.0,2013-04-05,41.96843448613853,-87.6971682172991,2013,Restaurant
177493,1322390,vegetarian express  inc ,2113649.0,restaurant,60657.0,2013-02-28,41.938181501829405,-87.6490696793741,2013,Restaurant
177494,1292365,main dining,43331.0,restaurant,60604.0,2013-03-06,41.878045653481664,-87.6301367989615,2013,Restaurant
177502,1326805,las cazuelas grill inc ,1337761.0,restaurant,60632.0,2013-04-08,41.80721664632841,-87.72371315761129,2013,Restaurant
177506,1072323,judy s,2141725.0,restaurant,60620.0,2013-03-25,41.742577617335286,-87.6339369306883,2013,Restaurant
177509,1151234,la fiesta restaurant,41725.0,restaurant,60655.0,2013-04-15,41.691399886046646,-87.70464634367544,2013,Restaurant
177519,1072257,keyarre s,2177355.0,restaurant,60620.0,2013-01-31,41.75035447015201,-87.65593891013951,2013,Restaurant
177521,1319475,new daley s restaurant,34460.0,restaurant,60637.0,2013-04-09,41.7803075818584,-87.60550834106114,2013,Restaurant
177522,1321824,los arcos authentic mexican food  inc ,2232454.0,restaurant,60640.0,2013-02-11,41.982461137454926,-87.66839934788841,2013,Restaurant
177527,1092296,subway store    25458,1492724.0,restaurant,60613.0,2013-02-13,41.96161297059614,-87.67536186584879,2013,Restaurant
177534,1154871,shark fish and chicken,1619223.0,restaurant,60628.0,2013-02-13,41.71587020321599,-87.64321013954779,2013,Restaurant
177546,1324407,starbucks coffee  2527,1277068.0,restaurant,60607.0,2013-04-16,41.88158931215538,-87.65208622703862,2013,Restaurant
177552,1146354,taqueria y restaurant la sabrosita,2185211.0,restaurant,60632.0,2013-03-28,41.795107859464366,-87.70345955891833,2013,Restaurant
177556,1321591,gigi s pizza,1841899.0,restaurant,60630.0,2013-01-28,41.96812752502552,-87.72842822449891,2013,Restaurant
177562,1322364,sheffield beer   wine garden,1817563.0,restaurant,60657.0,2013-02-14,41.94159066006034,-87.65430497323777,2013,Restaurant
177570,1151214,bella s  pizza,2002577.0,restaurant,60643.0,2013-04-04,41.72103623625988,-87.66754504796316,2013,Restaurant
177575,1277789,covo gyro market,2142741.0,restaurant,60622.0,2013-04-15,41.90881909561822,-87.67525633755872,2013,Restaurant
