,inspection_id,dba_name,license_,facility_type,inspection_date,latitude,longitude,year,category
3517,1343293,LAURO'S TACOS,2079223.0,restaurant,2013-05-28,41.84431729748476,-87.71161124665909,2013,Restaurant
3518,1198884,TRINITY BAR,33783.0,restaurant,2013-05-24,41.93217875319461,-87.6488453709766,2013,Restaurant
3519,1106581,RUB BBQ COMPANY,2048886.0,restaurant,2013-05-24,42.00853953880006,-87.69050051086757,2013,Restaurant
3520,1343291,LAYMON'S BBQ CATERING AND HOMEMADE SAUSAGES,2256673.0,restaurant,2013-05-24,41.88173636270188,-87.74274787656975,2013,Restaurant
3521,1198883,RANGE,2261809.0,restaurant,2013-05-24,41.92157698377766,-87.65672651542604,2013,Restaurant
3522,1335738,GARDEN GRILL INN,2177243.0,restaurant,2013-05-23,41.91729424455668,-87.70654528949485,2013,Restaurant
3523,1335733,Quiznos,34240.0,restaurant,2013-05-23,42.008536400868735,-87.91442843927047,2013,Restaurant
3525,1335728,CHINA STATION,2261834.0,restaurant,2013-05-23,41.910205129391386,-87.68770229368916,2013,Restaurant
3526,1198876,GALBEE CITY,2133677.0,restaurant,2013-05-22,41.92663529898981,-87.64095558948213,2013,Restaurant
3527,1138960,STARBUCKS COFFEE,2147404.0,restaurant,2013-05-21,41.89250116694964,-87.62824273781878,2013,Restaurant
3528,1324476,Eurest Dining Services @ USG,1800576.0,restaurant,2013-05-21,41.87939279810978,-87.64162617690114,2013,Restaurant
3529,1335675,REZA'S RESTAURANT,20500.0,restaurant,2013-05-21,41.97784289507301,-87.66820740032976,2013,Restaurant
3530,1335673,SUBWAY SANDWICH STORE,1330081.0,restaurant,2013-05-21,41.99767707665171,-87.69924897816243,2013,Restaurant
3531,1335668,WAYNE MOY CHOP SUEY,1302162.0,restaurant,2013-05-21,41.77770550864039,-87.77399488381793,2013,Restaurant
3532,1335665,CHICAGO O'HARE MARRIOTT HOTEL,34350.0,restaurant,2013-05-21,41.9867885856625,-87.84012417346162,2013,Restaurant
3534,1138953,THE FIRE PLACE INN,2103787.0,restaurant,2013-05-20,41.90897767837672,-87.63478912164865,2013,Restaurant
3535,1227958,PALETERIA LINDO MICHOACAN,1960160.0,restaurant,2013-05-20,41.808458792512496,-87.6686697497996,2013,Restaurant
3536,1227957,CAFE TRINIDAD,2241060.0,restaurant,2013-05-20,41.80960925369593,-87.6089291095637,2013,Restaurant
3537,1335601,BIG BOWL,2192972.0,restaurant,2013-05-16,42.008536400868735,-87.91442843927047,2013,Restaurant
3539,1305292,YUGOSLAV BENEVOLENT CLUB-HERITAGE MANOR,9338.0,restaurant,2013-05-15,41.7911129192512,-87.78190806403497,2013,Restaurant
3542,1319540,EDIBLE ARRANGEMENTS OF CHICAGO-HYDE PARK,1802900.0,restaurant,2013-05-14,41.802344169636754,-87.58921808934608,2013,Restaurant
3546,1335511,BEN & JERRY'S ( NAVY PIER ),1379478.0,restaurant,2013-05-13,41.892094136861786,-87.61156988394656,2013,Restaurant
3547,1329284,THALI'S RESTAURANT,1975224.0,restaurant,2013-05-13,41.93834100224705,-87.77635804996433,2013,Restaurant
3548,1335486,ENDGRAIN,2252847.0,restaurant,2013-05-10,41.94678887802327,-87.6759470310188,2013,Restaurant
3549,1166303,ROMA'S BEEF & SAUSAGE,2189429.0,restaurant,2013-05-09,41.9581338522444,-87.74730419947862,2013,Restaurant
3551,1155033,MEXICAN INN RESTAURANT,39034.0,restaurant,2013-05-09,41.722691144439885,-87.53651002903115,2013,Restaurant
3554,1335427,BURGER KING #12371,2232349.0,restaurant,2013-05-09,41.895260950237294,-87.72574429245381,2013,Restaurant
3555,1322486,LAST BAY BEER COMPANY LLC,2137663.0,restaurant,2013-05-09,41.939309677466014,-87.64422837055051,2013,Restaurant
3556,1188615,SARITAS RESTAURANT & BAKERY,2202189.0,restaurant,2013-05-08,41.94474527601309,-87.70631429845226,2013,Restaurant
3557,1335402,Red Mango,2246383.0,restaurant,2013-05-08,41.90903765406101,-87.67514592249044,2013,Restaurant
3558,1335406,FLASH TACO -N- UNDERDOGG,1947473.0,restaurant,2013-05-08,41.910278971100325,-87.67761701039795,2013,Restaurant
3561,1335418,SHARK,1841251.0,restaurant,2013-05-08,41.71243329870023,-87.60535893666004,2013,Restaurant
3562,1227925,FATTY'S HOT DOGS,1594513.0,restaurant,2013-05-07,41.81574934302802,-87.66612592500469,2013,Restaurant
3563,1296351,BURGER KING #8312,1698090.0,restaurant,2013-05-06,41.763491056003545,-87.58640664530046,2013,Restaurant
3564,1198839,SAIMAI THAI RESTAURANT,2252961.0,restaurant,2013-05-06,41.91844708184752,-87.63792342122498,2013,Restaurant
3565,1335341,RIVIERA NAYARIT DE CHUY VNO,2247171.0,restaurant,2013-05-06,41.85793564944198,-87.66440105973014,2013,Restaurant
3566,1335340,TAQUERIA EL TACOTOTE INC.,2162795.0,restaurant,2013-05-06,41.85792305759263,-87.66521187127117,2013,Restaurant
3567,1235767,CHEZ SIMO,2246713.0,restaurant,2013-05-06,41.96886998351493,-87.6788771968552,2013,Restaurant
3568,1235768,CINNAMON CAFE,2109914.0,restaurant,2013-05-06,41.96886998351493,-87.6788771968552,2013,Restaurant
3569,1335329,CHICAGO DOWNTOWN MARRIOTT,33836.0,restaurant,2013-05-03,41.892140783720365,-87.62431278442189,2013,Restaurant
3571,1296345,LUCKY DOGZ,2108018.0,restaurant,2013-05-03,41.71330417676166,-87.55080353579426,2013,Restaurant
3572,1335309,EL HUARACHE DE MARIA,2253032.0,restaurant,2013-05-03,41.92424543692604,-87.75411405185369,2013,Restaurant
3573,1335297,SEE THRU CHINESE KITCHEN,1544893.0,restaurant,2013-05-02,41.972298685108974,-87.72828865664586,2013,Restaurant
3574,1335295,DADDY'S PIZZA,1921155.0,restaurant,2013-05-02,41.92451447028701,-87.7334283377626,2013,Restaurant
3576,1227912,BRONZEVILLE GOURMET PIZZERIA,2036344.0,restaurant,2013-05-02,41.81644707189336,-87.62317587391068,2013,Restaurant
3577,1322479,BOUNTIFUL EATERY INC.,2158065.0,restaurant,2013-05-02,41.94225384619244,-87.64461495882912,2013,Restaurant
3578,1296339,SEASHELL FISH & CHICKEN,1648010.0,restaurant,2013-05-01,41.765189524327816,-87.57613310396634,2013,Restaurant
3579,1329269,ASIAN KITCHEN,2060640.0,restaurant,2013-04-30,41.953030603320926,-87.78621173285995,2013,Restaurant
3583,1327176,FAT RICE,2153170.0,restaurant,2013-04-25,41.93195263345422,-87.70230044003843,2013,Restaurant
3584,1151259,LITTLE CAESARS PIZZA,2225.0,restaurant,2013-04-24,41.706470341352855,-87.6814771388028,2013,Restaurant
3586,1106511,WOLFY'S,3532.0,restaurant,2013-04-24,41.99055870147753,-87.69840026233868,2013,Restaurant
3587,1277805,The Violet Hour,83111.0,restaurant,2013-04-24,41.90892140028331,-87.67756779552343,2013,Restaurant
3588,1327153,El Paraiso Terrenal 1,2157647.0,restaurant,2013-04-24,41.91723851508432,-87.72948674595392,2013,Restaurant
3593,1114782,SAUCY PORKA,2252541.0,restaurant,2013-04-23,41.876797440785374,-87.63325591022408,2013,Restaurant
3594,1114783,TRADER MIKE,2130192.0,restaurant,2013-04-23,41.876797440785374,-87.63325591022408,2013,Restaurant
3596,1072376,SUPER STAR & GYROS # 2 INC.,2120460.0,restaurant,2013-04-23,41.80862762829546,-87.6550409143026,2013,Restaurant
3598,1296325,POLKA SAUSAGE & DELI,10963.0,restaurant,2013-04-22,41.735820289668375,-87.55124868960637,2013,Restaurant
3599,1343229,LOS CORRALES TAQUERIA Y RESTAURANTE,1846965.0,restaurant,2013-04-22,41.85174454712867,-87.69882322090157,2013,Restaurant
3601,1098937,THAI VALLEY RESTAURANT,83774.0,restaurant,2013-04-19,41.9647402921461,-87.70850367911711,2013,Restaurant
3603,1327065,JALAPENO GRILL,2179749.0,restaurant,2013-04-19,41.91757216077946,-87.69985903100972,2013,Restaurant
3604,920326,MAXWELL'S CHARCOAL GRILL,2013570.0,restaurant,2013-04-18,41.75819780166309,-87.62068479659459,2013,Restaurant
3606,1327024,D'AGOSTINOS PIZZA,1948443.0,restaurant,2013-04-17,41.94696420186995,-87.6636616004036,2013,Restaurant
3607,1327023,SU TAQUERIA EL GALLO BRAVO 7,2179705.0,restaurant,2013-04-17,41.96817438867154,-87.72406340372288,2013,Restaurant
3615,1235737,MAGNOLIA CAFE,1168915.0,restaurant,2013-04-16,41.965460916735424,-87.6606409265738,2013,Restaurant
3617,1326994,LEE'S WOK,1141753.0,restaurant,2013-04-16,41.96151913499143,-87.66641967502689,2013,Restaurant
3618,1326959,BURRITO GRANDE PEREZ,2138152.0,restaurant,2013-04-15,41.80085699795718,-87.72959311345365,2013,Restaurant
3623,1198800,WEBSTER'S WINE BAR,37811.0,restaurant,2013-04-11,41.92170971743507,-87.66630971808745,2013,Restaurant
3626,1324396,MACELLO RISTORANTE,1803943.0,restaurant,2013-04-10,41.88537249282454,-87.65821234045592,2013,Restaurant
3627,1326840,AY CHIWOWA,2233265.0,restaurant,2013-04-09,41.89645685790188,-87.63618117278183,2013,Restaurant
3629,1098913,SMOKEY BEARS 1 LLC,2031630.0,restaurant,2013-04-08,41.97582181741593,-87.71172940864518,2013,Restaurant
3630,1305253,FLAMINGO CAFE,33011.0,restaurant,2013-04-08,41.79456474995328,-87.76914449094998,2013,Restaurant
3631,1326773,PIZZA RIBS & THINGS,3932.0,restaurant,2013-04-08,41.70743170470609,-87.61337194527366,2013,Restaurant
3633,1166265,CITY CAFE RESTAURANT,2060407.0,restaurant,2013-04-04,41.94014438603069,-87.72735832046867,2013,Restaurant
3634,1326728,EPIC,1875078.0,restaurant,2013-04-04,41.89012300513693,-87.63168459655718,2013,Restaurant
3637,1326694,HONG LI INC.,1903934.0,restaurant,2013-04-03,41.80273769965478,-87.60656723648658,2013,Restaurant
3638,1326645,ORBIT ROOM CHICAGO,1772245.0,restaurant,2013-04-01,41.935625542674586,-87.69757531622648,2013,Restaurant
3639,1326629,TRUMP INTERNATIONAL HOTEL,2048786.0,restaurant,2013-03-28,41.88928401352933,-87.62654854794113,2013,Restaurant
3640,1305244,BURRITOS JUAREZ,2055070.0,restaurant,2013-04-01,41.78492213391504,-87.7227863914915,2013,Restaurant
3641,1326643,GARIFUNA FLAVA CARIBBEAN RESTAURANT,1846423.0,restaurant,2013-04-01,41.77932168193389,-87.68688341529598,2013,Restaurant
3642,1114751,623 WABASH,2114659.0,restaurant,2013-04-01,41.87390845559158,-87.62583770570953,2013,Restaurant
3645,1198780,GREEN TEA JAPANESE RESTAURANT,1044031.0,restaurant,2013-03-28,41.922146045915134,-87.63854595404018,2013,Restaurant
3646,1166253,Subway,2048240.0,restaurant,2013-03-28,41.93881423391841,-87.75626562221446,2013,Restaurant
3649,1326552,LAVO ASIAN GRILL INC.,2152960.0,restaurant,2013-03-26,41.99219145958816,-87.66048376916835,2013,Restaurant
3650,1151199,KRISPY KRUNCHY CHICKEN,2138615.0,restaurant,2013-03-26,41.75466012439374,-87.74138475860521,2013,Restaurant
3652,1146306,NEW LOVE TERIYAKI,2114749.0,restaurant,2013-02-14,41.82273507901569,-87.6944843232236,2013,Restaurant
3653,1326518,PAPA SMILES ICE CREAM PARLOUR,75227.0,restaurant,2013-03-25,41.79195780103791,-87.79622365210764,2013,Restaurant
3654,1198764,SUBWAY FULLERTON & ASHLAND,1645223.0,restaurant,2013-03-22,41.92506665893317,-87.66633415361996,2013,Restaurant
3655,1174542,Zaytune Mediterranean Grill,2009543.0,restaurant,2013-03-21,41.83713294787266,-87.65097503508115,2013,Restaurant
3657,1327238,SUBWAY #23340,1645082.0,restaurant,2013-03-20,41.88163118732629,-87.62605242525508,2013,Restaurant
3662,1326320,LA QUEBRADA #5,2202706.0,restaurant,2013-03-14,41.77883224217794,-87.71858977432377,2013,Restaurant
3663,1326315,VOLARE,2141813.0,restaurant,2013-03-13,41.89165221441017,-87.62260381408842,2013,Restaurant
3665,1327220,DUNKIN DONUTS,1718249.0,restaurant,2013-03-13,41.87739693703613,-87.62751493171092,2013,Restaurant
3666,1235690,STELLA ESPRESSO COMPANY,1738944.0,restaurant,2013-03-13,41.99805033405427,-87.66298528869856,2013,Restaurant
3667,1321754,CHARLEY THAI PLACE INC,1228026.0,restaurant,2013-02-06,41.91728802065993,-87.70737270122645,2013,Restaurant
3668,1198740,RICE CAFE,1803589.0,restaurant,2013-03-11,41.92177670443333,-87.66441304702406,2013,Restaurant
3670,1321782,KFC,2146633.0,restaurant,2013-02-07,41.9538624002924,-87.69855459328778,2013,Restaurant
3673,1322152,NICKY'S CHINESE FOOD,1299747.0,restaurant,2013-03-06,41.79995222840709,-87.59650591702139,2013,Restaurant
3676,1322085,RED SNAPPER,2232836.0,restaurant,2013-02-28,41.736730601766894,-87.59114387212324,2013,Restaurant
3678,1322384,Taco Fuego,2027521.0,restaurant,2013-02-26,41.939780043232055,-87.6705978116952,2013,Restaurant
3679,1324329,KLAY OVEN KITCHEN,2142755.0,restaurant,2013-02-26,41.884187507127805,-87.64111966683218,2013,Restaurant
3680,1322046,AU BON PAIN,2229492.0,restaurant,2013-02-26,41.89490330235543,-87.62074372623964,2013,Restaurant
3681,1322378,CHEN'S,42657.0,restaurant,2013-02-25,41.945742521799225,-87.65551181178837,2013,Restaurant
3682,1098847,EL ARCO DE PALMAR,2153284.0,restaurant,2013-02-25,41.96837877316548,-87.70443702846717,2013,Restaurant
3685,1277695,Takito Kitchen,2196831.0,restaurant,2013-02-22,41.9030710919784,-87.67783097051901,2013,Restaurant
3687,1307233,PORETTA'S RESTAURANT,43956.0,restaurant,2013-02-21,41.94759577681167,-87.76696293999464,2013,Restaurant
3689,1084401,BEST QUICK SUBS,2089423.0,restaurant,2013-02-21,41.88536969377596,-87.7256562397167,2013,Restaurant
3693,1321922,HOWELLS & HOOD,2189702.0,restaurant,2013-02-19,41.89042415977223,-87.623965477756,2013,Restaurant
3694,1174527,MCDONALD'S,1332928.0,restaurant,2013-02-15,41.85812821105203,-87.66111256351493,2013,Restaurant
3695,1321910,JERKY JERK,2232338.0,restaurant,2013-02-15,41.99807015118323,-87.66132071008309,2013,Restaurant
3696,1138833,ROBUST COFFEE LOUNGE LLC,2232227.0,restaurant,2013-02-15,41.89322898385349,-87.63930512981067,2013,Restaurant
3697,1319387,7TH FLOOR SKY LOBBY,2183905.0,restaurant,2013-02-15,41.79126061783551,-87.60508491200589,2013,Restaurant
3698,1321902,D'GIGIO'S PIZZERIA,1576856.0,restaurant,2013-02-15,41.9385394320182,-87.7606308007806,2013,Restaurant
3699,1227747,STANLEY'S,2196163.0,restaurant,2013-02-14,41.815932975471945,-87.66529632778995,2013,Restaurant
3700,1084388,Lou Malnati's Pizzeria,1442277.0,restaurant,2013-02-13,41.85186555681628,-87.7220243874229,2013,Restaurant
3701,1198696,THE COUNTER-CUSTOM BUILT,1893201.0,restaurant,2013-02-14,41.93288704814085,-87.64611922040106,2013,Restaurant
3702,1321855,EL OASIS GRILL,2079961.0,restaurant,2013-02-13,41.9048094553048,-87.72270160790991,2013,Restaurant
3703,1321851,"GEN HOE 3 RESTAURANT,INC",2026242.0,restaurant,2013-02-13,41.75103563717988,-87.61339828673648,2013,Restaurant
3704,1321842,LA QUEBRADA #6,1801404.0,restaurant,2013-02-13,41.90974891018372,-87.72833212113581,2013,Restaurant
3709,1235647,LOS ARCOS RESTAURANT,2102561.0,restaurant,2013-02-11,41.982461137454926,-87.66839934788841,2013,Restaurant
3710,1235646,NUEVA ITALY,2109422.0,restaurant,2013-02-08,42.011732207053896,-87.67434398539741,2013,Restaurant
3716,1114663,IBAO EXPRESS FOOD INC.,2225549.0,restaurant,2013-02-07,41.85528170377401,-87.63199264229414,2013,Restaurant
3717,1198686,FLAGSHIP TAVERN & GRILL,2231808.0,restaurant,2013-02-06,41.93979302024049,-87.66961664829614,2013,Restaurant
3718,1321762,VEGGIE BITE,1892363.0,restaurant,2013-02-06,41.905200085347865,-87.66957875405194,2013,Restaurant
3721,1084377,Grubbs Grill,1979928.0,restaurant,2013-02-06,41.88051271628613,-87.7344379090307,2013,Restaurant
3722,1154856,PICAZOS MEXICAN GRILL,2179250.0,restaurant,2013-02-05,41.67080248296264,-87.64152738486891,2013,Restaurant
3723,1307211,LEADBELLY,2203564.0,restaurant,2013-02-05,41.95302031944678,-87.77104624990605,2013,Restaurant
3726,1206426,SABOR LATINO RESTAURANT,1301193.0,restaurant,2013-02-01,41.91004427825765,-87.72188751465175,2013,Restaurant
3727,1321671,CAPT'N NEMO,47163.0,restaurant,2013-01-31,42.01570881263429,-87.67500336670203,2013,Restaurant
3730,1321620,HALINA'S POLISH DELIGHT REST,40683.0,restaurant,2013-01-29,41.967787353343006,-87.77542758598545,2013,Restaurant
3731,1324290,LILLIE'S Q,2203492.0,restaurant,2013-01-29,41.884187507127805,-87.64111966683218,2013,Restaurant
3735,1114645,MCDONALDS,2204169.0,restaurant,2013-01-28,41.83095278930358,-87.62144916300736,2013,Restaurant
3736,1321574,DAVID BURKE'S PRIMEHOUSE,1884681.0,restaurant,2013-01-28,41.89313081087328,-87.62555906428202,2013,Restaurant
3738,1321532,CIPRIANI'S PIZZA,31749.0,restaurant,2013-01-24,41.7780377033631,-87.76816655503362,2013,Restaurant
3739,1321518,RON'S GRILL ETC,1841674.0,restaurant,2013-01-24,41.96939422175831,-87.76188717239603,2013,Restaurant
3740,1198670,THE EDGE,2151996.0,restaurant,2013-01-24,41.93184646651035,-87.64473273697101,2013,Restaurant
3741,1198671,GOLDEN NUGGET,14422.0,restaurant,2013-01-24,41.93184646651035,-87.64473273697101,2013,Restaurant
3742,1292283,CERES CAFE,18237.0,restaurant,2013-01-23,41.87802565526084,-87.63206228626693,2013,Restaurant
3748,1277662,BAGEL ON DAMEN,2009342.0,restaurant,2013-01-18,41.90488420426394,-87.67745148114881,2013,Restaurant
3749,1206414,THAI EATERY,1928267.0,restaurant,2013-01-17,41.92265069127367,-87.68771967162458,2013,Restaurant
3752,1322326,RICKSHAW REPUBLIC,2220915.0,restaurant,2013-01-17,41.92387940553193,-87.6467837684582,2013,Restaurant
3755,1321373,CARNITAS DON MIGUEL,2192611.0,restaurant,2013-01-15,41.9048094553048,-87.72270160790991,2013,Restaurant
3756,1138762,ROY'S,1446638.0,restaurant,2013-01-15,41.8956362719614,-87.62832032238215,2013,Restaurant
3758,1277652,Cafe Central,2204097.0,restaurant,2013-01-15,41.89601487282557,-87.66400463193145,2013,Restaurant
3759,1277650,NATALINO'S,1740246.0,restaurant,2013-01-15,41.89598601947587,-87.6658140002963,2013,Restaurant
3760,1138756,HARD ROCK CAFE,51236.0,restaurant,2013-01-14,41.89312775453658,-87.63056251830054,2013,Restaurant
3762,1092274,WINDY CITY GYROS,71095.0,restaurant,2013-01-11,41.95371591865941,-87.65014628741659,2013,Restaurant
3763,1146240,PALETERIA EL SABAR DE MICHOACAN,1894644.0,restaurant,2013-01-11,41.79357416229614,-87.70698871848467,2013,Restaurant
3764,1321286,AP DELI,1822585.0,restaurant,2013-01-11,41.77873184756822,-87.69352927439374,2013,Restaurant
3765,1292265,PASTORAL,1820903.0,restaurant,2013-01-11,41.885618984652936,-87.62616146233678,2013,Restaurant
3766,1321276,PETE THE GREEKS REST,1575490.0,restaurant,2013-01-10,41.86642816801653,-87.66623647680325,2013,Restaurant
3768,1188466,CHOP TOUHY,2021764.0,restaurant,2013-01-10,42.01187856476175,-87.70337002780445,2013,Restaurant
3769,1292260,MCDONALD'S RESTAURANTS,1884173.0,restaurant,2013-01-10,41.87971889634663,-87.62628114547579,2013,Restaurant
3770,1106383,SUKHADIA SWEETS & SNACKS,1493645.0,restaurant,2013-01-09,41.99753950771954,-87.69461506221796,2013,Restaurant
3773,1151072,HORSE THIEF HOLLOW,2138162.0,restaurant,2013-01-09,41.70372585737061,-87.6816837996614,2013,Restaurant
3774,1138742,YOGURTLAND,2172697.0,restaurant,2013-01-08,41.903831045544194,-87.6287400477595,2013,Restaurant
3778,1301180,TACO EL JALICIENCE #2,2124992.0,restaurant,2013-01-07,41.830460657958376,-87.68518672520281,2013,Restaurant
3780,1286226,NICK JR.'S GRILL,1992471.0,restaurant,2013-01-07,41.90910578560824,-87.7970900667382,2013,Restaurant
3781,1301168,RED COACH RESTAURANT,45131.0,restaurant,2013-01-07,41.75912971390726,-87.74155364936757,2013,Restaurant
3783,1271484,Chicken 1-2-3,2074442.0,restaurant,2013-01-04,41.93629987120909,-87.75674980489909,2013,Restaurant
3784,1313373,Eurest Dining Services @ Boeing,1797888.0,restaurant,2013-01-04,41.88326585294293,-87.63876082126886,2013,Restaurant
3787,1277627,Sabor Saveur,1998853.0,restaurant,2013-01-04,41.9030710919784,-87.67783097051901,2013,Restaurant
3792,1188456,ben tre cafe,2003718.0,restaurant,2013-01-03,42.01197987928261,-87.70853385148317,2013,Restaurant
3793,1188455,BEN TRE CAFE,1620964.0,restaurant,2013-01-03,42.01197987928261,-87.70853385148317,2013,Restaurant
3795,1301115,Mario's Tacos Corporation,2202954.0,restaurant,2013-01-03,41.92450769084945,-87.73398032565292,2013,Restaurant
3799,1235575,DOMINO'S PIZZA,37507.0,restaurant,2012-12-31,41.98880582200982,-87.67003676349547,2013,Restaurant
3801,1322297,T TASTY HOUSE,2017359.0,restaurant,2012-12-27,41.85528170377401,-87.63199264229414,2013,Restaurant
3802,1277614,POPEYES FAMOUS FRIED CHICKEN,14897.0,restaurant,2012-12-27,41.88263293865735,-87.686621829305,2013,Restaurant
3804,1202578,"ACE COFFEE BAR, INC.",2134493.0,restaurant,2012-12-27,41.80808535176826,-87.71539543726277,2013,Restaurant
3805,1301033,THE GREENVILLE TAVERN,2196009.0,restaurant,2012-12-24,41.89592753693274,-87.68245458783402,2013,Restaurant
3807,1313351,SOUTHPORT AND IRVING,2098562.0,restaurant,2012-12-21,41.95446338537809,-87.66436412867908,2013,Restaurant
3812,1138710,LES NOMADES LIMITED PRTNERSHP,32633.0,restaurant,2012-12-19,41.89348084454796,-87.6220740599313,2013,Restaurant
3813,1138709,RON OF JAPAN INC,1673.0,restaurant,2012-12-19,41.89348367731226,-87.62188276840526,2013,Restaurant
3814,1198634,HIGGINS TAVERN,22897.0,restaurant,2012-12-19,41.94161681584836,-87.65887368072896,2013,Restaurant
3816,1301013,LINCOLN HALL,1932879.0,restaurant,2012-12-19,41.92593792180545,-87.64966458497088,2013,Restaurant
3818,1114612,G & G 59TH ST INC,48142.0,restaurant,2012-12-14,41.87961077820512,-87.62685551466794,2013,Restaurant
3820,1138688,ROSTIS PIZZA,1577912.0,restaurant,2012-12-12,41.89171839486572,-87.63233795769975,2013,Restaurant
